offender_url,other_url,APPROVED_VERSION_CREATED_AT,num_copied_media,num_copied_fonts,num_copied_words,agree?
https://www.canva.com/admin/template/EAFdVhOIGdI,https://www.canva.com/admin/template/EAFHFG4rsj8,2023-03-16 07:05:59,4,1,0,
https://www.canva.com/admin/template/EAFdVhOIGdI,https://www.canva.com/admin/template/EAFHFG4rsj8,2023-03-16 07:05:59,4,1,0,
https://www.canva.com/admin/template/EAFcAK94g_4,https://www.canva.com/admin/template/EAFaDqhzQ-Q,2023-03-08 00:34:30,3,2,0,
https://www.canva.com/admin/template/EAFcJlX1ZgY,https://www.canva.com/admin/template/EAFFh9yibQE,2023-03-10 22:04:16,1,0,3,
https://www.canva.com/admin/template/EAFdJGSO7xc,https://www.canva.com/admin/template/EAEuPepGVUE,2023-03-22 06:34:44,1,0,3,
https://www.canva.com/admin/template/EAFc5cdV72M,https://www.canva.com/admin/template/EAE10Glzhjw,2023-03-11 13:30:36,0,0,4,
https://www.canva.com/admin/template/EAFclpdj2nQ,https://www.canva.com/admin/template/EAFclmZwf3E,2023-03-08 06:39:32,0,2,2,
https://www.canva.com/admin/template/EAFb8GELoPg,https://www.canva.com/admin/template/EAFbiQrBCfs,2023-03-01 08:45:09,1,1,2,
https://www.canva.com/admin/template/EAFb8Aerh50,https://www.canva.com/admin/template/EAFbidNn14o,2023-03-01 08:47:01,1,1,2,
https://www.canva.com/admin/template/EAFclpdj2nQ,https://www.canva.com/admin/template/EAFclmZwf3E,2023-03-08 06:39:32,0,2,2,
https://www.canva.com/admin/template/EAFdiV-Al4M,https://www.canva.com/admin/template/EAFdKR7Dn-w,2023-03-18 09:31:18,1,1,2,
https://www.canva.com/admin/template/EAFc5cdV72M,https://www.canva.com/admin/template/EAE10Glzhjw,2023-03-11 13:30:36,0,0,4,
https://www.canva.com/admin/template/EAFcJlX1ZgY,https://www.canva.com/admin/template/EAFFh9yibQE,2023-03-10 22:04:16,1,0,3,
https://www.canva.com/admin/template/EAFdHCMz1Bo,https://www.canva.com/admin/template/EAE0S6Kk4hE,2023-03-13 20:37:09,1,0,3,
https://www.canva.com/admin/template/EAFdJGZcI7M,https://www.canva.com/admin/template/EAE5-0vdErI,2023-03-14 04:31:23,1,0,3,
https://www.canva.com/admin/template/EAFdWNDUv5A,https://www.canva.com/admin/template/EAFAQgeeIb0,2023-03-21 15:05:07,3,1,0,
https://www.canva.com/admin/template/EAFdHCMz1Bo,https://www.canva.com/admin/template/EAE0S6Kk4hE,2023-03-13 20:37:09,1,0,3,
https://www.canva.com/admin/template/EAFdJGSO7xc,https://www.canva.com/admin/template/EAEuPepGVUE,2023-03-22 06:34:44,1,0,3,
https://www.canva.com/admin/template/EAFdJGZcI7M,https://www.canva.com/admin/template/EAE5-0vdErI,2023-03-14 04:31:23,1,0,3,
https://www.canva.com/admin/template/EAFdWNDUv5A,https://www.canva.com/admin/template/EAFAQgeeIb0,2023-03-21 15:05:07,3,1,0,
https://www.canva.com/admin/template/EAFdiV-Al4M,https://www.canva.com/admin/template/EAFdKR7Dn-w,2023-03-18 09:31:18,1,1,2,
https://www.canva.com/admin/template/EAFb8Aerh50,https://www.canva.com/admin/template/EAFbidNn14o,2023-03-01 08:47:01,1,1,2,
https://www.canva.com/admin/template/EAFb8GELoPg,https://www.canva.com/admin/template/EAFbiQrBCfs,2023-03-01 08:45:09,1,1,2,
https://www.canva.com/admin/template/EAFb8PACrqk,https://www.canva.com/admin/template/EAFbiUZKZws,2023-03-01 08:45:39,1,1,1,
https://www.canva.com/admin/template/EAFb8PACrqk,https://www.canva.com/admin/template/EAFbiUZKZws,2023-03-01 08:45:39,1,1,1,
https://www.canva.com/admin/template/EAFdkLg2tdU,https://www.canva.com/admin/template/EAFWLsgVmbE,2023-03-18 16:36:47,1,0,1,
https://www.canva.com/admin/template/EAFdjyMXW58,https://www.canva.com/admin/template/EAFOVKHiPyA,2023-03-18 15:00:31,1,0,1,
https://www.canva.com/admin/template/EAFdVTIE29k,https://www.canva.com/admin/template/EAFASjMd1Wo,2023-03-21 14:45:47,1,0,1,
https://www.canva.com/admin/template/EAFdLsnM8Ew,https://www.canva.com/admin/template/EAFNfvjzT3c,2023-03-21 12:43:32,1,0,1,
https://www.canva.com/admin/template/EAFd088nomo,https://www.canva.com/admin/template/EAFFjzR8Ceg,2023-03-21 11:31:10,1,0,1,
https://www.canva.com/admin/template/EAFdWaJLmag,https://www.canva.com/admin/template/EAFMzmY2vu4,2023-03-16 09:42:20,1,1,0,
https://www.canva.com/admin/template/EAFcDXttHGE,https://www.canva.com/admin/template/EAFMXQTY4rA,2023-03-02 13:38:25,0,0,2,
https://www.canva.com/admin/template/EAFeWjTcTuA,https://www.canva.com/admin/template/EAE8fMgipj4,2023-03-27 02:56:21,1,0,1,
https://www.canva.com/admin/template/EAFeWjTcTuA,https://www.canva.com/admin/template/EAE8fMgipj4,2023-03-27 02:56:21,1,0,1,
https://www.canva.com/admin/template/EAFdD_96rVw,https://www.canva.com/admin/template/EAE9NygpcpE,2023-03-13 07:29:28,1,0,1,
https://www.canva.com/admin/template/EAFdVTIE29k,https://www.canva.com/admin/template/EAFASjMd1Wo,2023-03-21 14:45:47,1,0,1,
https://www.canva.com/admin/template/EAFdWaJLmag,https://www.canva.com/admin/template/EAFMzmY2vu4,2023-03-16 09:42:20,1,1,0,
https://www.canva.com/admin/template/EAFd088nomo,https://www.canva.com/admin/template/EAFFjzR8Ceg,2023-03-21 11:31:10,1,0,1,
https://www.canva.com/admin/template/EAFd9EGJf5c,https://www.canva.com/admin/template/EAE3wMpdNBw,2023-03-22 20:01:00,1,0,1,
https://www.canva.com/admin/template/EAFdv4Z4208,https://www.canva.com/admin/template/EAE517fkbbU,2023-03-20 15:08:15,1,0,1,
https://www.canva.com/admin/template/EAFdkLg2tdU,https://www.canva.com/admin/template/EAFWLsgVmbE,2023-03-18 16:36:47,1,0,1,
https://www.canva.com/admin/template/EAFdjyMXW58,https://www.canva.com/admin/template/EAFOVKHiPyA,2023-03-18 15:00:31,1,0,1,
https://www.canva.com/admin/template/EAFdLsnM8Ew,https://www.canva.com/admin/template/EAFNfvjzT3c,2023-03-21 12:43:32,1,0,1,
https://www.canva.com/admin/template/EAFcDXttHGE,https://www.canva.com/admin/template/EAFMXQTY4rA,2023-03-02 13:38:25,0,0,2,
https://www.canva.com/admin/template/EAFd9EGJf5c,https://www.canva.com/admin/template/EAE3wMpdNBw,2023-03-22 20:01:00,1,0,1,
https://www.canva.com/admin/template/EAFdD_96rVw,https://www.canva.com/admin/template/EAE9NygpcpE,2023-03-13 07:29:28,1,0,1,
https://www.canva.com/admin/template/EAFdv4Z4208,https://www.canva.com/admin/template/EAE517fkbbU,2023-03-20 15:08:15,1,0,1,
https://www.canva.com/admin/template/EAFd0phsGTo,https://www.canva.com/admin/template/EAE3LI3li7g,2023-03-21 10:01:29,1,0,0,
https://www.canva.com/admin/template/EAFcz9jro9E,https://www.canva.com/admin/template/EAE--8NmxE0,2023-03-10 15:45:59,1,0,0,
https://www.canva.com/admin/template/EAFd1k0jr6s,https://www.canva.com/admin/template/EAFPXRW2kFc,2023-03-22 12:16:57,1,0,0,
https://www.canva.com/admin/template/EAE7GcDIVTk,https://www.canva.com/admin/template/EAFHJ_dAyEg,2023-03-27 21:12:10,1,0,0,
https://www.canva.com/admin/template/EAFd1rLpJNk,https://www.canva.com/admin/template/EAE98feHqhY,2023-03-21 14:40:29,1,0,0,
https://www.canva.com/admin/template/EAFd1vysCEQ,https://www.canva.com/admin/template/EAE2xNFVI2s,2023-03-22 12:02:22,1,0,0,
https://www.canva.com/admin/template/EAFeWTmozuY,https://www.canva.com/admin/template/EAE9qP3f09Q,2023-03-27 01:47:22,0,1,0,
https://www.canva.com/admin/template/EAFeUfGokCo,https://www.canva.com/admin/template/EAE9O52wigM,2023-03-26 17:02:24,1,0,0,
https://www.canva.com/admin/template/EAFeSZxx16k,https://www.canva.com/admin/template/EAFLSJo5ZJI,2023-03-26 09:51:31,1,0,0,
https://www.canva.com/admin/template/EAFeNStsE50,https://www.canva.com/admin/template/EAFRf8rLfT0,2023-03-25 13:51:33,1,0,0,
https://www.canva.com/admin/template/EAFeN6HF6RM,https://www.canva.com/admin/template/EAFNdTxkEu8,2023-03-25 15:28:36,1,0,0,
https://www.canva.com/admin/template/EAFeN51lpH4,https://www.canva.com/admin/template/EAFTvBYFb_Y,2023-03-25 15:23:36,1,0,0,
https://www.canva.com/admin/template/EAFeJqJvlE8,https://www.canva.com/admin/template/EAFboIvwxP8,2023-03-24 22:47:04,1,0,0,
https://www.canva.com/admin/template/EAFeEu34oBI,https://www.canva.com/admin/template/EAE6CWstHIE,2023-03-24 02:54:53,1,0,0,
https://www.canva.com/admin/template/EAFeEdrtB9U,https://www.canva.com/admin/template/EAE9pNpvhIg,2023-03-24 01:46:46,1,0,0,
https://www.canva.com/admin/template/EAFeC8tJUNw,https://www.canva.com/admin/template/EAFdsHu6hM8,2023-03-23 19:11:25,1,0,0,
https://www.canva.com/admin/template/EAFdt-OrD-w,https://www.canva.com/admin/template/EAEt_ktF2Vk,2023-03-20 07:19:35,1,0,0,
https://www.canva.com/admin/template/EAFdjgVa3dI,https://www.canva.com/admin/template/EAE8UUdl5zk,2023-03-18 14:13:15,1,0,0,
https://www.canva.com/admin/template/EAFdd9_jD-g,https://www.canva.com/admin/template/EAE7rNv1ZPk,2023-03-17 15:48:00,1,0,0,
https://www.canva.com/admin/template/EAFdbuPG3Qc,https://www.canva.com/admin/template/EAFZTbnmpcU,2023-03-17 06:49:14,1,0,0,
https://www.canva.com/admin/template/EAFdbPUZKhQ,https://www.canva.com/admin/template/EAFCf_OqVUE,2023-03-17 04:15:03,1,0,0,
https://www.canva.com/admin/template/EAFdb2LdI7g,https://www.canva.com/admin/template/EAFI7Po2r3E,2023-03-17 07:27:07,1,0,0,
https://www.canva.com/admin/template/EAFda7xh_JE,https://www.canva.com/admin/template/EAE3caOJ3cE,2023-03-17 03:13:12,1,0,0,
https://www.canva.com/admin/template/EAFcyLPaJVQ,https://www.canva.com/admin/template/EAFGSZ0M2Pg,2023-03-10 08:26:21,1,0,0,
https://www.canva.com/admin/template/EAFdUs3gbE4,https://www.canva.com/admin/template/EAE5iHkhedo,2023-03-17 03:42:09,1,0,0,
https://www.canva.com/admin/template/EAFdT3_FNRo,https://www.canva.com/admin/template/EAE_F9elves,2023-03-15 23:52:48,1,0,0,
https://www.canva.com/admin/template/EAFdQKYa96g,https://www.canva.com/admin/template/EAFYfACOmzg,2023-03-15 08:07:46,1,0,0,
https://www.canva.com/admin/template/EAFdLiYVjgs,https://www.canva.com/admin/template/EAE8QrdVCCU,2023-03-21 12:42:43,1,0,0,
https://www.canva.com/admin/template/EAFdJe1yIYA,https://www.canva.com/admin/template/EAFTvx2rn1M,2023-03-14 05:13:56,1,0,0,
https://www.canva.com/admin/template/EAFdIxNgl_c,https://www.canva.com/admin/template/EAEsHTAPl6A,2023-03-14 03:31:03,1,0,0,
https://www.canva.com/admin/template/EAFd7BGBiZs,https://www.canva.com/admin/template/EAE98feHqhY,2023-03-22 12:13:55,1,0,0,
https://www.canva.com/admin/template/EAFd69Ell3Q,https://www.canva.com/admin/template/EAE98feHqhY,2023-03-22 11:47:43,1,0,0,
https://www.canva.com/admin/template/EAFd4zk2F0w,https://www.canva.com/admin/template/EAFE3zqpDJ0,2023-03-22 03:59:52,1,0,0,
https://www.canva.com/admin/template/EAFcz1itxi8,https://www.canva.com/admin/template/EAEmMhfYPgA,2023-03-10 15:45:03,1,0,0,
https://www.canva.com/admin/template/EAE7GcDIVTk,https://www.canva.com/admin/template/EAFHJ_dAyEg,2023-03-27 21:12:10,1,0,0,
https://www.canva.com/admin/template/EAFcs1XPKcQ,https://www.canva.com/admin/template/EAFE5b9mZ5A,2023-03-13 13:49:20,1,0,0,
https://www.canva.com/admin/template/EAFdLiYVjgs,https://www.canva.com/admin/template/EAE8QrdVCCU,2023-03-21 12:42:43,1,0,0,
https://www.canva.com/admin/template/EAFd1vysCEQ,https://www.canva.com/admin/template/EAE2xNFVI2s,2023-03-22 12:02:22,1,0,0,
https://www.canva.com/admin/template/EAFd4zk2F0w,https://www.canva.com/admin/template/EAFE3zqpDJ0,2023-03-22 03:59:52,1,0,0,
https://www.canva.com/admin/template/EAFd69Ell3Q,https://www.canva.com/admin/template/EAE98feHqhY,2023-03-22 11:47:43,1,0,0,
https://www.canva.com/admin/template/EAFd7BGBiZs,https://www.canva.com/admin/template/EAE98feHqhY,2023-03-22 12:13:55,1,0,0,
https://www.canva.com/admin/template/EAFdIxNgl_c,https://www.canva.com/admin/template/EAEsHTAPl6A,2023-03-14 03:31:03,1,0,0,
https://www.canva.com/admin/template/EAFdJe1yIYA,https://www.canva.com/admin/template/EAFTvx2rn1M,2023-03-14 05:13:56,1,0,0,
https://www.canva.com/admin/template/EAFdQKYa96g,https://www.canva.com/admin/template/EAFYfACOmzg,2023-03-15 08:07:46,1,0,0,
https://www.canva.com/admin/template/EAFdt-OrD-w,https://www.canva.com/admin/template/EAEt_ktF2Vk,2023-03-20 07:19:35,1,0,0,
https://www.canva.com/admin/template/EAFdT3_FNRo,https://www.canva.com/admin/template/EAE_F9elves,2023-03-15 23:52:48,1,0,0,
https://www.canva.com/admin/template/EAFdUs3gbE4,https://www.canva.com/admin/template/EAE5iHkhedo,2023-03-17 03:42:09,1,0,0,
https://www.canva.com/admin/template/EAFdb2LdI7g,https://www.canva.com/admin/template/EAFI7Po2r3E,2023-03-17 07:27:07,1,0,0,
https://www.canva.com/admin/template/EAFdbPUZKhQ,https://www.canva.com/admin/template/EAFCf_OqVUE,2023-03-17 04:15:03,1,0,0,
https://www.canva.com/admin/template/EAFdbuPG3Qc,https://www.canva.com/admin/template/EAFZTbnmpcU,2023-03-17 06:49:14,1,0,0,
https://www.canva.com/admin/template/EAFdd9_jD-g,https://www.canva.com/admin/template/EAE7rNv1ZPk,2023-03-17 15:48:00,1,0,0,
https://www.canva.com/admin/template/EAFd1rLpJNk,https://www.canva.com/admin/template/EAE98feHqhY,2023-03-21 14:40:29,1,0,0,
https://www.canva.com/admin/template/EAFd1k0jr6s,https://www.canva.com/admin/template/EAFPXRW2kFc,2023-03-22 12:16:57,1,0,0,
https://www.canva.com/admin/template/EAFd0phsGTo,https://www.canva.com/admin/template/EAE3LI3li7g,2023-03-21 10:01:29,1,0,0,
https://www.canva.com/admin/template/EAFcz9jro9E,https://www.canva.com/admin/template/EAE--8NmxE0,2023-03-10 15:45:59,1,0,0,
https://www.canva.com/admin/template/EAFcz1itxi8,https://www.canva.com/admin/template/EAEmMhfYPgA,2023-03-10 15:45:03,1,0,0,
https://www.canva.com/admin/template/EAFcyLPaJVQ,https://www.canva.com/admin/template/EAFGSZ0M2Pg,2023-03-10 08:26:21,1,0,0,
https://www.canva.com/admin/template/EAFcs1XPKcQ,https://www.canva.com/admin/template/EAFE5b9mZ5A,2023-03-13 13:49:20,1,0,0,
https://www.canva.com/admin/template/EAFcmrAirqk,https://www.canva.com/admin/template/EAFNpJtwyq4,2023-03-08 10:56:08,1,0,0,
https://www.canva.com/admin/template/EAFck7isVQ8,https://www.canva.com/admin/template/EAE3caOJ3cE,2023-03-08 03:24:25,1,0,0,
https://www.canva.com/admin/template/EAFcjOIAIXk,https://www.canva.com/admin/template/EAE1bRa2fOI,2023-03-07 20:42:03,1,0,0,
https://www.canva.com/admin/template/EAFbxdmY4m0,https://www.canva.com/admin/template/EAE9wakMEp4,2023-02-27 13:09:41,1,0,0,
https://www.canva.com/admin/template/EAFb9qOfBx0,https://www.canva.com/admin/template/EAE4qYColqI,2023-03-01 14:20:05,1,0,0,
https://www.canva.com/admin/template/EAFb9ju6Fq0,https://www.canva.com/admin/template/EAFWJAk8-zU,2023-03-01 14:20:01,1,0,0,
https://www.canva.com/admin/template/EAFb3bdHw3s,https://www.canva.com/admin/template/EAFBuTjXGj4,2023-02-28 13:36:27,1,0,0,
https://www.canva.com/admin/template/EAFaxQn2Fjc,https://www.canva.com/admin/template/EAE_M9DGHwY,2023-02-28 23:57:38,1,0,0,
https://www.canva.com/admin/template/EAFaIeaYvfs,https://www.canva.com/admin/template/EAFYCQgtY9c,2023-03-24 21:58:52,1,0,0,
https://www.canva.com/admin/template/EAFQqTq1TUw,https://www.canva.com/admin/template/EAE4_HczupM,2023-03-12 19:54:36,1,0,0,
https://www.canva.com/admin/template/EAFdjgVa3dI,https://www.canva.com/admin/template/EAE8UUdl5zk,2023-03-18 14:13:15,1,0,0,
https://www.canva.com/admin/template/EAFda7xh_JE,https://www.canva.com/admin/template/EAE3caOJ3cE,2023-03-17 03:13:12,1,0,0,
https://www.canva.com/admin/template/EAFeC8tJUNw,https://www.canva.com/admin/template/EAFdsHu6hM8,2023-03-23 19:11:25,1,0,0,
https://www.canva.com/admin/template/EAFeUfGokCo,https://www.canva.com/admin/template/EAE9O52wigM,2023-03-26 17:02:24,1,0,0,
https://www.canva.com/admin/template/EAFcmrAirqk,https://www.canva.com/admin/template/EAFNpJtwyq4,2023-03-08 10:56:08,1,0,0,
https://www.canva.com/admin/template/EAFck7isVQ8,https://www.canva.com/admin/template/EAE3caOJ3cE,2023-03-08 03:24:25,1,0,0,
https://www.canva.com/admin/template/EAFcjOIAIXk,https://www.canva.com/admin/template/EAE1bRa2fOI,2023-03-07 20:42:03,1,0,0,
https://www.canva.com/admin/template/EAFbxdmY4m0,https://www.canva.com/admin/template/EAE9wakMEp4,2023-02-27 13:09:41,1,0,0,
https://www.canva.com/admin/template/EAFb9qOfBx0,https://www.canva.com/admin/template/EAE4qYColqI,2023-03-01 14:20:05,1,0,0,
https://www.canva.com/admin/template/EAFb9ju6Fq0,https://www.canva.com/admin/template/EAFWJAk8-zU,2023-03-01 14:20:01,1,0,0,
https://www.canva.com/admin/template/EAFb3bdHw3s,https://www.canva.com/admin/template/EAFBuTjXGj4,2023-02-28 13:36:27,1,0,0,
https://www.canva.com/admin/template/EAFaxQn2Fjc,https://www.canva.com/admin/template/EAE_M9DGHwY,2023-02-28 23:57:38,1,0,0,
https://www.canva.com/admin/template/EAFaIeaYvfs,https://www.canva.com/admin/template/EAFYCQgtY9c,2023-03-24 21:58:52,1,0,0,
https://www.canva.com/admin/template/EAE7tVycZn0,https://www.canva.com/admin/template/EAFIEaFtpGo,2023-03-26 12:56:55,1,0,0,
https://www.canva.com/admin/template/EAE7tVycZn0,https://www.canva.com/admin/template/EAFIEaFtpGo,2023-03-26 12:56:55,1,0,0,
https://www.canva.com/admin/template/EAFeXipZBMQ,https://www.canva.com/admin/template/EAFac45ikKY,2023-03-27 06:02:50,1,0,0,
https://www.canva.com/admin/template/EAFeWTmozuY,https://www.canva.com/admin/template/EAE9qP3f09Q,2023-03-27 01:47:22,0,1,0,
https://www.canva.com/admin/template/EAFQqTq1TUw,https://www.canva.com/admin/template/EAE4_HczupM,2023-03-12 19:54:36,1,0,0,
https://www.canva.com/admin/template/EAFeSZxx16k,https://www.canva.com/admin/template/EAFLSJo5ZJI,2023-03-26 09:51:31,1,0,0,
https://www.canva.com/admin/template/EAFeNStsE50,https://www.canva.com/admin/template/EAFRf8rLfT0,2023-03-25 13:51:33,1,0,0,
https://www.canva.com/admin/template/EAFeEdrtB9U,https://www.canva.com/admin/template/EAE9pNpvhIg,2023-03-24 01:46:46,1,0,0,
https://www.canva.com/admin/template/EAFeEu34oBI,https://www.canva.com/admin/template/EAE6CWstHIE,2023-03-24 02:54:53,1,0,0,
https://www.canva.com/admin/template/EAFeJqJvlE8,https://www.canva.com/admin/template/EAFboIvwxP8,2023-03-24 22:47:04,1,0,0,
https://www.canva.com/admin/template/EAFeN51lpH4,https://www.canva.com/admin/template/EAFTvBYFb_Y,2023-03-25 15:23:36,1,0,0,
https://www.canva.com/admin/template/EAFeN6HF6RM,https://www.canva.com/admin/template/EAFNdTxkEu8,2023-03-25 15:28:36,1,0,0,
https://www.canva.com/admin/template/EAFeXipZBMQ,https://www.canva.com/admin/template/EAFac45ikKY,2023-03-27 06:02:50,1,0,0,
https://www.canva.com/admin/template/EAFd2r279wM,https://www.canva.com/admin/template/EAExuy0C6Qs,2023-03-21 18:12:16,0,0,0,
https://www.canva.com/admin/template/EAFd2pE6kXM,https://www.canva.com/admin/template/EAE7Ki3vsyg,2023-03-21 18:23:40,0,0,0,
https://www.canva.com/admin/template/EAFdbyAocaE,https://www.canva.com/admin/template/EAEwYHdBcqw,2023-03-17 07:58:35,0,0,0,
https://www.canva.com/admin/template/EAFeWcwHJuU,https://www.canva.com/admin/template/EAE-22OuZv4,2023-03-27 01:07:55,0,0,0,
https://www.canva.com/admin/template/EAFYsk4fS2c,https://www.canva.com/admin/template/EAE2nGfsk5I,2023-03-08 16:29:16,0,0,0,
https://www.canva.com/admin/template/EAFcmdQmxnE,https://www.canva.com/admin/template/EAE9Qu_queM,2023-03-20 11:12:57,0,0,0,
https://www.canva.com/admin/template/EAFdhrFfd8g,https://www.canva.com/admin/template/EAFdbPUZKhQ,2023-03-18 06:53:03,0,0,0,
https://www.canva.com/admin/template/EAFeQ0Jb0QE,https://www.canva.com/admin/template/EAFL4m-n0CU,2023-03-26 03:02:27,0,0,0,
https://www.canva.com/admin/template/EAFdFsckb5s,https://www.canva.com/admin/template/EAFb4HPTAmY,2023-03-13 14:26:31,0,0,0,
https://www.canva.com/admin/template/EAFb9cZvTWs,https://www.canva.com/admin/template/EAFEQbXHeXc,2023-03-20 14:21:36,0,0,0,
https://www.canva.com/admin/template/EAFcC6BJftc,https://www.canva.com/admin/template/EAE7c2jek_A,2023-03-08 08:58:36,0,0,0,
https://www.canva.com/admin/template/EAFcA1Zh9ZU,https://www.canva.com/admin/template/EAFNck7fhOE,2023-03-02 03:30:30,0,0,0,
https://www.canva.com/admin/template/EAFdbyAocaE,https://www.canva.com/admin/template/EAEwYHdBcqw,2023-03-17 07:58:35,0,0,0,
https://www.canva.com/admin/template/EAFcA1Zh9ZU,https://www.canva.com/admin/template/EAFNck7fhOE,2023-03-02 03:30:30,0,0,0,
https://www.canva.com/admin/template/EAFcC6BJftc,https://www.canva.com/admin/template/EAE7c2jek_A,2023-03-08 08:58:36,0,0,0,
https://www.canva.com/admin/template/EAFeQ0Jb0QE,https://www.canva.com/admin/template/EAFL4m-n0CU,2023-03-26 03:02:27,0,0,0,
https://www.canva.com/admin/template/EAFd2pE6kXM,https://www.canva.com/admin/template/EAE7Ki3vsyg,2023-03-21 18:23:40,0,0,0,
https://www.canva.com/admin/template/EAFcmdQmxnE,https://www.canva.com/admin/template/EAE9Qu_queM,2023-03-20 11:12:57,0,0,0,
https://www.canva.com/admin/template/EAFd2r279wM,https://www.canva.com/admin/template/EAExuy0C6Qs,2023-03-21 18:12:16,0,0,0,
https://www.canva.com/admin/template/EAFeWcwHJuU,https://www.canva.com/admin/template/EAE-22OuZv4,2023-03-27 01:07:55,0,0,0,
https://www.canva.com/admin/template/EAFdFsckb5s,https://www.canva.com/admin/template/EAFb4HPTAmY,2023-03-13 14:26:31,0,0,0,
https://www.canva.com/admin/template/EAFb9cZvTWs,https://www.canva.com/admin/template/EAFEQbXHeXc,2023-03-20 14:21:36,0,0,0,
https://www.canva.com/admin/template/EAFdXEaLNeQ,https://www.canva.com/admin/template/EAFE3xVNzts,2023-03-16 12:00:25,0,0,0,
https://www.canva.com/admin/template/EAFcnjeaW0A,https://www.canva.com/admin/template/EAFTgNYaWIE,2023-03-08 14:05:31,0,0,0,
https://www.canva.com/admin/template/EAFdXEaLNeQ,https://www.canva.com/admin/template/EAFE3xVNzts,2023-03-16 12:00:25,0,0,0,
https://www.canva.com/admin/template/EAFYsk4fS2c,https://www.canva.com/admin/template/EAE2nGfsk5I,2023-03-08 16:29:16,0,0,0,
https://www.canva.com/admin/template/EAFdpXyCIyA,https://www.canva.com/admin/template/EAFV-g6FUPk,2023-03-19 13:27:22,0,0,0,
https://www.canva.com/admin/template/EAFdpXyCIyA,https://www.canva.com/admin/template/EAFV-g6FUPk,2023-03-19 13:27:22,0,0,0,
https://www.canva.com/admin/template/EAFdhrFfd8g,https://www.canva.com/admin/template/EAFdbPUZKhQ,2023-03-18 06:53:03,0,0,0,
https://www.canva.com/admin/template/EAFcnjeaW0A,https://www.canva.com/admin/template/EAFTgNYaWIE,2023-03-08 14:05:31,0,0,0,
